x,y
340.0,0.0
340.0,0.0
338.8705555555555,0.0
338.8705555555555,0.0
338.8705555555555,0.0
337.74111111111097,0.0
337.74111111111097,0.0
337.74111111111097,0.0
336.61166666666645,0.0
336.61166666666645,0.0
336.61166666666645,0.0
335.48222222222194,0.0
335.48222222222194,0.0
335.48222222222194,0.0
334.3527777777774,0.0
334.3527777777774,0.0
334.3527777777774,0.0
333.2233333333329,0.0
333.2233333333329,0.0
333.2233333333329,0.0
332.0938888888884,0.0
332.0938888888884,0.0
332.0938888888884,0.0
330.96444444444387,0.0
330.96444444444387,0.0
329.83499999999935,0.0
329.83499999999935,0.0
329.83499999999935,0.0
328.70555555555484,0.0
328.70555555555484,0.0
328.70555555555484,0.0
327.5761111111103,0.0
327.5761111111103,0.0
327.5761111111103,0.0
326.4466666666658,0.0
326.4466666666658,0.0
326.4466666666658,0.0
325.3172222222213,0.0
325.3172222222213,0.0
325.3172222222213,0.0
324.1877777777768,0.0
324.1877777777768,0.0
324.1877777777768,0.0
323.05833333333226,0.0
323.05833333333226,0.0
323.05833333333226,0.0
321.92888888888774,0.0
321.92888888888774,0.0
320.7994444444432,0.0
320.7994444444432,0.0
320.7994444444432,0.0
319.6699999999987,0.0
319.6699999999987,0.0
319.6699999999987,0.0
318.5405555555542,0.0
318.5405555555542,0.0
318.5405555555542,0.0
317.4111111111097,0.0
317.4111111111097,0.0
317.4111111111097,0.0
316.28166666666516,0.0
316.28166666666516,0.0
316.28166666666516,0.0
315.15222222222064,0.0
315.15222222222064,0.0
315.15222222222064,0.0
314.0227777777761,0.0
314.0227777777761,0.0
314.0227777777761,0.0
312.8933333333316,0.0
312.8933333333316,0.0
312.8933333333316,0.0
311.7638888888871,0.0
311.7638888888871,0.0
310.6344444444426,0.0
310.6344444444426,0.0
310.6344444444426,0.0
309.50499999999806,0.0
309.50499999999806,0.0
309.50499999999806,0.0
308.37555555555355,0.0
308.37555555555355,0.0
308.37555555555355,0.0
307.24611111110903,0.0
307.24611111110903,0.0
307.24611111110903,0.0
306.1166666666645,0.0
306.1166666666645,0.0
306.1166666666645,0.0
304.98722222222,0.0
304.98722222222,0.0
304.98722222222,0.0
303.8577777777755,0.0
303.8577777777755,0.0
303.8577777777755,0.0
302.72833333333097,0.0
302.72833333333097,0.0
301.59888888888645,0.0
301.59888888888645,0.0
301.59888888888645,0.0
300.46944444444193,0.0
300.46944444444193,0.0
300.46944444444193,0.0
299.3399999999974,0.0
299.3399999999974,0.0
299.3399999999974,0.0
298.2105555555529,0.0
298.2105555555529,0.0
298.2105555555529,0.0
297.0811111111084,0.0
297.0811111111084,0.0
297.0811111111084,0.0
295.95166666666387,0.0
295.95166666666387,0.0
295.95166666666387,0.0
294.82222222221935,0.0
294.82222222221935,0.0
294.82222222221935,0.0
293.69277777777484,0.0
293.69277777777484,0.0
292.5633333333303,0.0
292.5633333333303,0.0
292.5633333333303,0.0
291.4338888888858,0.0
291.4338888888858,0.0
291.4338888888858,0.0
290.3044444444413,0.0
290.3044444444413,0.0
290.3044444444413,0.0
289.17499999999677,0.0
289.17499999999677,0.0
289.17499999999677,0.0
288.04555555555226,0.0
288.04555555555226,0.0
288.04555555555226,0.0
286.91611111110774,0.0
286.91611111110774,0.0
286.91611111110774,0.0
285.7866666666632,0.0
285.7866666666632,0.0
285.7866666666632,0.0
284.6572222222187,0.0
284.6572222222187,0.0
284.6572222222187,0.0
283.5277777777742,0.0
283.5277777777742,0.0
282.3983333333297,0.0
282.3983333333297,0.0
282.3983333333297,0.0
281.26888888888516,0.0
281.26888888888516,0.0
281.26888888888516,0.0
280.13944444444064,0.0
280.13944444444064,0.0
280.13944444444064,0.0
279.0099999999961,0.0
279.0099999999961,0.0
279.0099999999961,0.0
277.8805555555516,0.0
277.8805555555516,0.0
277.8805555555516,0.0
276.7511111111071,0.0
276.7511111111071,0.0
276.7511111111071,0.0
275.6216666666626,0.0
275.6216666666626,0.0
275.6216666666626,0.0
274.49222222221806,0.0
274.49222222221806,0.0
273.36277777777354,0.0
273.36277777777354,0.0
273.36277777777354,0.0
272.233333333329,0.0
272.233333333329,0.0
272.233333333329,0.0
271.1038888888845,0.0
271.1038888888845,0.0
271.1038888888845,0.0
269.97444444444,0.0
269.97444444444,0.0
269.97444444444,0.0
268.8449999999955,0.0
268.8449999999955,0.0
268.8449999999955,0.0
267.71555555555096,0.0
267.71555555555096,0.0
267.71555555555096,0.0
266.58611111110645,0.0
266.58611111110645,0.0
266.58611111110645,0.0
265.45666666666193,0.0
265.45666666666193,0.0
264.3272222222174,0.0
264.3272222222174,0.0
264.3272222222174,0.0
263.1977777777729,0.0
263.1977777777729,0.0
263.1977777777729,0.0
262.0683333333284,0.0
262.0683333333284,0.0
262.0683333333284,0.0
260.93888888888387,0.0
260.93888888888387,0.0
260.93888888888387,0.0
259.80944444443935,0.0
259.80944444443935,0.0
259.80944444443935,0.0
258.67999999999483,0.0
258.67999999999483,0.0
258.67999999999483,0.0
257.5505555555503,0.0
257.5505555555503,0.0
257.5505555555503,0.0
256.4211111111058,0.0
256.4211111111058,0.0
256.4211111111058,0.0
255.29166666666129,0.0
255.29166666666129,0.0
254.16222222221677,0.0
254.16222222221677,0.0
254.16222222221677,0.0
253.03277777777225,0.0
253.03277777777225,0.0
253.03277777777225,0.0
251.90333333332774,0.0
251.90333333332774,0.0
251.90333333332774,0.0
250.77388888888322,0.0
250.77388888888322,0.0
250.77388888888322,0.0
249.6444444444387,0.0
249.6444444444387,0.0
249.6444444444387,0.0
248.5149999999942,0.0
248.5149999999942,0.0
248.5149999999942,0.0
247.38555555554967,0.0
247.38555555554967,0.0
247.38555555554967,0.0
246.25611111110516,0.0
246.25611111110516,0.0
245.12666666666064,0.0
245.12666666666064,0.0
245.12666666666064,0.0
243.99722222221612,0.0
243.99722222221612,0.0
243.99722222221612,0.0
242.8677777777716,0.0
242.8677777777716,0.0
242.8677777777716,0.0
241.7383333333271,0.0
241.7383333333271,0.0
241.7383333333271,0.0
240.60888888888257,0.0
240.60888888888257,0.0
240.60888888888257,0.0
239.47944444443806,0.0
239.47944444443806,0.0
239.47944444443806,0.0
238.34999999999354,0.0
238.34999999999354,0.0
238.34999999999354,0.0
237.22055555554903,0.0
237.22055555554903,0.0
236.0911111111045,0.0
236.0911111111045,0.0
236.0911111111045,0.0
234.96166666666,0.0
234.96166666666,0.0
234.96166666666,0.0
233.83222222221548,0.0
233.83222222221548,0.0
233.83222222221548,0.0
232.70277777777096,0.0
232.70277777777096,0.0
232.70277777777096,0.0
231.57333333332645,0.0
231.57333333332645,0.0
231.57333333332645,0.0
230.44388888888193,0.0
230.44388888888193,0.0
230.44388888888193,0.0
229.3144444444374,0.0
229.3144444444374,0.0
229.3144444444374,0.0
228.1849999999929,0.0
228.1849999999929,0.0
228.1849999999929,0.0
227.05555555554838,0.0
227.05555555554838,0.0
225.92611111110386,0.0
225.92611111110386,0.0
225.92611111110386,0.0
224.79666666665935,0.0
224.79666666665935,0.0
224.79666666665935,0.0
223.66722222221483,0.0
223.66722222221483,0.0
223.66722222221483,0.0
222.53777777777032,0.0
222.53777777777032,0.0
222.53777777777032,0.0
221.4083333333258,0.0
221.4083333333258,0.0
221.4083333333258,0.0
220.27888888888128,0.0
220.27888888888128,0.0
220.27888888888128,0.0
219.14944444443677,0.0
219.14944444443677,0.0
219.14944444443677,0.0
218.01999999999225,0.0
218.01999999999225,0.0
216.89055555554773,0.0
216.89055555554773,0.0
216.89055555554773,0.0
215.76111111110322,0.0
215.76111111110322,0.0
215.76111111110322,0.0
214.6316666666587,0.0
214.6316666666587,0.0
214.6316666666587,0.0
213.5022222222142,0.0
213.5022222222142,0.0
213.5022222222142,0.0
212.37277777776967,0.0
212.37277777776967,0.0
212.37277777776967,0.0
211.24333333332515,0.0
211.24333333332515,0.0
211.24333333332515,0.0
210.11388888888064,0.0
210.11388888888064,0.0
210.11388888888064,0.0
208.98444444443612,0.0
208.98444444443612,0.0
207.8549999999916,0.0
207.8549999999916,0.0
207.8549999999916,0.0
206.7255555555471,0.0
206.7255555555471,0.0
206.7255555555471,0.0
205.59611111110257,0.0
205.59611111110257,0.0
205.59611111110257,0.0
204.46666666665806,0.0
204.46666666665806,0.0
204.46666666665806,0.0
203.33722222221354,0.0
203.33722222221354,0.0
203.33722222221354,0.0
202.20777777776902,0.0
202.20777777776902,0.0
202.20777777776902,0.0
201.0783333333245,0.0
201.0783333333245,0.0
201.0783333333245,0.0
199.94888888888,0.0
199.94888888888,0.0
199.94888888888,0.0
198.81944444443548,0.0
198.81944444443548,0.0
197.68999999999096,0.0
197.68999999999096,0.0
197.68999999999096,0.0
196.56055555554644,0.0
196.56055555554644,0.0
196.56055555554644,0.0
195.43111111110193,0.0
195.43111111110193,0.0
195.43111111110193,0.0
194.3016666666574,0.0
194.3016666666574,0.0
194.3016666666574,0.0
193.1722222222129,0.0
193.1722222222129,0.0
193.1722222222129,0.0
192.04277777776838,0.0
192.04277777776838,0.0
192.04277777776838,0.0
190.91333333332386,0.0
190.91333333332386,0.0
190.91333333332386,0.0
189.78388888887935,0.0
189.78388888887935,0.0
188.65444444443483,0.0
188.65444444443483,0.0
188.65444444443483,0.0
187.5249999999903,0.0
187.5249999999903,0.0
187.5249999999903,0.0
186.3955555555458,0.0
186.3955555555458,0.0
186.3955555555458,0.0
185.26611111110128,0.0
185.26611111110128,0.0
185.26611111110128,0.0
184.13666666665677,0.0
184.13666666665677,0.0
184.13666666665677,0.0
183.00722222221225,0.0
183.00722222221225,0.0
183.00722222221225,0.0
181.87777777776773,0.0
181.87777777776773,0.0
181.87777777776773,0.0
180.74833333332322,0.0
180.74833333332322,0.0
179.6188888888787,0.0
179.6188888888787,0.0
179.6188888888787,0.0
178.48944444443418,0.0
178.48944444443418,0.0
178.48944444443418,0.0
177.35999999998967,0.0
177.35999999998967,0.0
177.35999999998967,0.0
176.23055555554515,0.0
176.23055555554515,0.0
176.23055555554515,0.0
175.10111111110064,0.0
175.10111111110064,0.0
175.10111111110064,0.0
173.97166666665612,0.0
173.97166666665612,0.0
173.97166666665612,0.0
172.8422222222116,0.0
172.8422222222116,0.0
172.8422222222116,0.0
171.7127777777671,0.0
171.7127777777671,0.0
171.7127777777671,0.0
170.58333333332257,0.0
170.58333333332257,0.0
169.45388888887805,0.0
169.45388888887805,0.0
169.45388888887805,0.0
168.32444444443354,0.0
168.32444444443354,0.0
168.32444444443354,0.0
167.19499999998902,0.0
167.19499999998902,0.0
167.19499999998902,0.0
166.0655555555445,0.0
166.0655555555445,0.0
166.0655555555445,0.0
164.9361111111,0.0
164.9361111111,0.0
164.9361111111,0.0
163.80666666665547,0.0
163.80666666665547,0.0
163.80666666665547,0.0
162.67722222221096,0.0
162.67722222221096,0.0
162.67722222221096,0.0
161.54777777776644,0.0
161.54777777776644,0.0
160.41833333332193,0.0
160.41833333332193,0.0
160.41833333332193,0.0
159.2888888888774,0.0
159.2888888888774,0.0
159.2888888888774,0.0
158.1594444444329,0.0
158.1594444444329,0.0
158.1594444444329,0.0
157.02999999998838,0.0
157.02999999998838,0.0
157.02999999998838,0.0
155.90055555554386,0.0
155.90055555554386,0.0
155.90055555554386,0.0
154.77111111109934,0.0
154.77111111109934,0.0
154.77111111109934,0.0
153.64166666665483,0.0
153.64166666665483,0.0
153.64166666665483,0.0
152.5122222222103,0.0
152.5122222222103,0.0
151.3827777777658,0.0
151.3827777777658,0.0
151.3827777777658,0.0
150.25333333332128,0.0
150.25333333332128,0.0
