x,y
340.0,0.0
340.0,0.0
338.8705555555555,0.0
338.8705555555555,0.0
338.8705555555555,0.0
337.74111111111097,0.0
337.74111111111097,0.0
337.74111111111097,0.0
336.61166666666645,0.0
336.61166666666645,0.0
336.61166666666645,0.0
335.48222222222194,0.0
335.48222222222194,0.0
335.48222222222194,0.0
334.3527777777774,0.0
334.3527777777774,0.0
334.3527777777774,0.0
333.7890816589314,0.030271931293166965
333.22538554008554,0.06373394084524264
333.22538554008554,0.06373394084524264
332.6613297742929,0.09402518610438637
332.0972740085002,0.12750854494229458
332.0972740085002,0.12750854494229458
331.5328583663006,0.1578191164900158
330.9684427241009,0.19132383823492827
330.4036669758874,0.22165374840171026
330.4036669758874,0.22165374840171026
329.8388912276739,0.25517984668350824
329.2737551436933,0.28552910780769913
329.2737551436933,0.28552910780769913
328.70861905971265,0.319076596264944
328.1431224100651,0.3494452206927541
328.1431224100651,0.3494452206927541
328.1431224100651,0.3494452206927541
327.016930283787,0.4771846305520384
327.016930283787,0.4771846305520384
327.016930283787,0.4771846305520384
325.89073815750896,0.6049240404113227
325.89073815750896,0.6049240404113227
325.89073815750896,0.6049240404113227
325.3320889781512,0.6988624547820503
324.773800594507,0.7959817613472238
324.773800594507,0.7959817613472238
324.21479498822896,0.8899801098966327
324.21479498822896,0.8899801098966327
323.6561504078578,0.9871613800994918
323.0967881472535,1.0812197010665203
323.0967881472535,1.0812197010665203
321.9904052357507,1.3354758819438928
321.9904052357507,1.3354758819438928
321.9904052357507,1.3354758819438928
321.4450336324255,1.4920268045712497
320.9003801672246,1.6517026689249281
320.9003801672246,1.6517026689249281
320.3546606082804,1.8083534734912234
320.3546606082804,1.8083534734912234
319.80965964564393,1.9681312135455773
319.2635919090796,2.1248819637770575
319.2635919090796,2.1248819637770575
319.2635919090796,2.1248819637770575
318.19120502078107,2.5028133212694756
318.19120502078107,2.5028133212694756
318.19120502078107,2.5028133212694756
317.6661153471237,2.72017829465838
317.14209312801256,2.9405721891370504
317.14209312801256,2.9405721891370504
316.6166684389248,3.1580758447811297
316.6166684389248,3.1580758447811297
316.09231188543595,3.3786103540140378
315.5665519671728,3.5962527803947366
315.5665519671728,3.5962527803947366
315.5665519671728,3.5962527803947366
314.54195924897556,4.093429867730941
314.54195924897556,4.093429867730941
314.0439193225462,4.369028367870013
314.0439193225462,4.369028367870013
313.54728365626,4.647520796055424
313.04892597256236,4.923295132351199
313.04892597256236,4.923295132351199
313.04892597256236,4.923295132351199
312.08597390658434,5.533362889890545
312.08597390658434,5.533362889890545
312.08597390658434,5.533362889890545
311.62172405740824,5.863652040253644
311.62172405740824,5.863652040253644
311.15919732431746,6.196661016691548
310.6946512764713,6.527160896702187
310.6946512764713,6.527160896702187
310.6946512764713,6.527160896702187
309.80574108267626,7.24255367760518
309.80574108267626,7.24255367760518
309.80574108267626,7.24255367760518
309.38126787596684,7.623425144523034
308.9588152723674,8.006807308710943
308.9588152723674,8.006807308710943
308.53407124510835,8.387921777586016
308.53407124510835,8.387921777586016
308.1548653316396,8.814614144191548
307.77795230379445,9.24357565293502
307.77795230379445,9.24357565293502
307.39850445101763,9.670540255948932
307.39850445101763,9.670540255948932
307.02135094676146,10.099775448848987
306.6416610003155,10.527012461962373
306.6416610003155,10.527012461962373
306.6416610003155,10.527012461962373
305.93375581097985,11.425610576385397
305.93375581097985,11.425610576385397
305.93375581097985,11.425610576385397
305.6045310233521,11.89306688143269
305.2778442962039,12.362522641136632
305.2778442962039,12.362522641136632
304.94840945800865,12.830277190623072
304.94840945800865,12.830277190623072
304.6215142996152,13.300032470449525
304.291869276837,13.76808545465973
304.291869276837,13.76808545465973
304.291869276837,13.76808545465973
304.01698798247764,14.270468589301412
303.7448583069596,14.774555105650585
303.4698016340319,15.277258768595352
303.4698016340319,15.277258768595352
303.19749833552163,15.781666900031803
302.92226617213163,16.284691295781734
302.92226617213163,16.284691295781734
302.92226617213163,16.284691295781734
302.4320431803405,17.32231496762332
302.4320431803405,17.32231496762332
302.4320431803405,17.32231496762332
302.21518795869224,17.85332331984077
302.0012634705854,18.385716290589762
302.0012634705854,18.385716290589762
301.78426989191155,18.91706343444715
301.78426989191155,18.91706343444715
301.57020891663296,19.449796080244376
301.3530768926596,19.981482231896067
301.3530768926596,19.981482231896067
301.13887934312834,20.514554769459522
300.92160878552517,21.046580145197808
300.92160878552517,21.046580145197808
300.92160878552517,21.046580145197808
300.5506255061122,22.135270149721606
300.5506255061122,22.135270149721606
300.5506255061122,22.135270149721606
300.1796422266993,23.223960154245404
300.1796422266993,23.223960154245404
300.02366723686066,23.77725935687166
300.02366723686066,23.77725935687166
299.87076721572123,24.331606389428714
299.7146927113979,24.885258605606364
299.7146927113979,24.885258605606364
299.5616951376519,25.439959320246707
299.40552105535187,25.993964775203914
299.40552105535187,25.993964775203914
299.2524258667591,26.54901939758225
299.09615214295013,27.103378316690897
299.09615214295013,27.103378316690897
298.9429592772309,27.658787072605914
298.78658584834034,28.213499681381656
298.78658584834034,28.213499681381656
298.6332952431749,28.769262796776076
298.4768220455891,29.32432932087845
298.4768220455891,29.32432932087845
298.3234336386183,29.880447021839174
298.16686060868335,30.435867687071713
298.16686060868335,30.435867687071713
298.01337433750814,30.992340199829883
297.85670141152946,31.548115232140155
297.85670141152946,31.548115232140155
297.7031172137109,32.10494278307125
297.5463443279533,32.661072408551014
297.5463443279533,32.661072408551014
297.3926621410127,33.218255224174946
297.2357892317001,33.77473966906018
297.2357892317001,33.77473966906018
297.0820089931188,34.332277976041375
296.92503599643476,34.88911746671241
296.7711576436543,35.44701149185994
296.7711576436543,35.44701149185994
296.6140844957415,36.00420625484156
296.4601079661635,36.56245622510916
296.4601079661635,36.56245622510916
296.30293460312373,37.12000648707064
296.1488598341099,37.678612629556895
296.1488598341099,37.678612629556895
296.1488598341099,37.678612629556895
295.7747877372059,38.77636709847748
295.7747877372059,38.77636709847748
295.7747877372059,38.77636709847748
295.4007156403019,39.87412156739806
295.4007156403019,39.87412156739806
295.4007156403019,39.87412156739806
295.1845968765557,40.41197542267021
294.96537754183225,40.948772723749286
294.96537754183225,40.948772723749286
294.7491208909322,41.48696973819946
294.7491208909322,41.48696973819946
294.52976169084207,42.024109524358465
294.313367064814,42.56264991692761
294.313367064814,42.56264991692761
294.313367064814,42.56264991692761
293.817167197034,43.612924460135375
293.817167197034,43.612924460135375
293.54136808182955,44.123808158985796
293.54136808182955,44.123808158985796
293.2626025011184,44.63329035781729
292.9866274217617,45.14450000846382
292.9866274217617,45.14450000846382
292.9866274217617,45.14450000846382
292.6546898229359,45.62150138219988
292.3199599423722,46.0967742019796
292.3199599423722,46.0967742019796
291.98781056216296,46.57407991005802
291.98781056216296,46.57407991005802
291.98781056216296,46.57407991005802
291.2676090139363,47.48828673180488
291.2676090139363,47.48828673180488
291.2676090139363,47.48828673180488
290.88365951934105,47.92525638346295
290.4971278779917,48.36019184980776
290.4971278779917,48.36019184980776
290.1129334176095,48.79744029494294
290.1129334176095,48.79744029494294
290.1129334176095,48.79744029494294
289.2935028040823,49.62544513517802
289.2935028040823,49.62544513517802
288.8623393550628,50.01673252409544
288.8623393550628,50.01673252409544
288.8623393550628,50.01673252409544
288.38967289960704,50.357041875462116
287.9149428610551,50.69478712484327
287.9149428610551,50.69478712484327
287.4419748370027,51.035313598902576
287.4419748370027,51.035313598902576
287.4419748370027,51.035313598902576
286.45665640094614,51.65955132576872
286.45665640094614,51.65955132576872
286.45665640094614,51.65955132576872
285.9481612176411,51.94469407312346
285.9481612176411,51.94469407312346
285.9481612176411,51.94469407312346
284.8984322032096,52.45406838802742
284.8984322032096,52.45406838802742
284.8984322032096,52.45406838802742
284.3608688741546,52.680157418794636
284.3608688741546,52.680157418794636
284.3608688741546,52.680157418794636
283.260068859774,53.06810215059099
283.260068859774,53.06810215059099
282.7002710449202,53.232217878592664
282.7002710449202,53.232217878592664
282.7002710449202,53.232217878592664
281.56239911109117,53.49371050398928
281.56239911109117,53.49371050398928
281.56239911109117,53.49371050398928
280.987488248652,53.59372144086821
280.987488248652,53.59372144086821
280.987488248652,53.59372144086821
279.8270249554151,53.725348090338244
279.8270249554151,53.725348090338244
279.8270249554151,53.725348090338244
279.2443196700093,53.759938518007345
279.2443196700093,53.759938518007345
278.66124260951096,53.791251255711074
278.0781655490127,53.82586375261444
278.0781655490127,53.82586375261444
278.0781655490127,53.82586375261444
277.49471647622363,53.794531036893986
277.49471647622363,53.794531036893986
276.9112674034346,53.75989645667589
276.3274460810051,53.7285437501924
276.3274460810051,53.7285437501924
276.3274460810051,53.7285437501924
275.7506941181596,53.631561302393614
275.17431464245556,53.5312948869734
274.5971947028307,53.43425056285498
274.5971947028307,53.43425056285498
274.5971947028307,53.43425056285498
274.03450957201005,53.272729728543936
273.4725653775381,53.10798474718644
273.4725653775381,53.10798474718644
272.909521244797,52.94636086005502
272.909521244797,52.94636086005502
272.909521244797,52.94636086005502
271.803795516916,52.55668020476895
271.803795516916,52.55668020476895
271.803795516916,52.55668020476895
271.2623816224129,52.33255769260582
270.7220683679567,52.105312094909635
270.7220683679567,52.105312094909635
270.18030904291487,51.88104658907583
270.18030904291487,51.88104658907583
269.6396510601455,51.653656005131516
269.0975460841747,51.42924741439482
269.0975460841747,51.42924741439482
269.0975460841747,51.42924741439482
268.04110037276985,50.91661386508615
268.04110037276985,50.91661386508615
267.52757716004317,50.632447436445176
267.52757716004317,50.632447436445176
267.0155018637222,50.345297112038246
266.50165101514824,50.06094938076809
266.50165101514824,50.06094938076809
266.50165101514824,50.06094938076809
265.5087622679181,49.43191556599227
265.5087622679181,49.43191556599227
265.5087622679181,49.43191556599227
265.03007961336465,49.09135823991761
264.55317364389435,48.7479965326079
264.55317364389435,48.7479965326079
264.0741855823151,48.40722192562889
263.5969753393718,48.0636411481757
263.5969753393718,48.0636411481757
263.1176816759122,47.72264912166371
262.64016696536476,47.37884913429684
262.64016696536476,47.37884913429684
262.1605675050462,47.0376395495348
261.68274813263946,46.69362021239491
261.68274813263946,46.69362021239491
261.2028426803586,46.352192930577246
260.72471845171344,46.00795410371575
260.2445068122426,45.66630898594834
260.2445068122426,45.66630898594834
259.7660775328561,45.32185052932735
259.2855595108431,44.979987436627454
259.2855595108431,44.979987436627454
258.80682498608815,44.63530921011974
258.3260003860561,44.29322800341594
258.3260003860561,44.29322800341594
257.8469604211813,43.94832986680488
257.3658290475287,43.60603040693701
257.3658290475287,43.60603040693701
256.8864834476584,43.260912219916534
256.8864834476584,43.260912219916534
256.4050451046588,42.91839436763567
255.92539367479324,42.57305598981017
255.92539367479324,42.57305598981017
255.4436481665955,42.23031960577855
254.96369071161027,41.884760896662826
254.96369071161027,41.884760896662826
254.96369071161027,41.884760896662826
253.96381142829696,41.251298304149074
253.96381142829696,41.251298304149074
253.44780180049946,40.96194177185063
252.9300029786836,40.67540936532386
252.9300029786836,40.67540936532386
252.41366412866716,40.38586821902885
252.41366412866716,40.38586821902885
251.89553494309845,40.09915300034197
251.37886666081405,39.8094271222638
251.37886666081405,39.8094271222638
251.37886666081405,39.8094271222638
250.83266301727784,39.57970413765155
250.28499753837815,39.352993733278396
250.28499753837815,39.352993733278396
249.73844540836836,39.123124181806375
249.73844540836836,39.123124181806375
249.73844540836836,39.123124181806375
248.61923849811916,38.72869247854628
248.61923849811916,38.72869247854628
248.61923849811916,38.72869247854628
248.05008009101374,38.56183250901467
248.05008009101374,38.56183250901467
247.4798076246845,38.39813370216722
246.91028608560703,38.23116727336341
